,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
7607,7607,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7608,7608,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7609,7609,1.0,0.8322,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(20, 1), (844, 1), (1022, 1)]"
7610,7610,2.0,0.7676,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(38, 1), (69, 1), (72, 1), (74, 1), (82, 1), (122, 1), (149, 1), (152, 1), (218, 1), (221, 1), (291, 2), (312, 1), (343, 1), (415, 1), (448, 1), (586, 1), (619, 1), (1076, 1), (1586, 1), (2537, 1), (2549, 3), (2555, 1), (2733, 1), (3040, 1), (3078, 1), (3287, 1), (3978, 1), (4063, 1), (4064, 1), (4065, 1), (4066, 1), (4067, 1), (4068, 1), (4069, 1), (4070, 1), (4071, 1)]"
7611,7611,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7612,7612,2.0,0.7767,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(4005, 1), (4072, 1)]"
7613,7613,0.0,0.5818,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(206, 1), (228, 1), (431, 1), (869, 1), (871, 1)]"
7614,7614,2.0,0.5103,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(33, 1), (356, 1), (672, 1), (791, 1)]"
7615,7615,1.0,0.8626,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(20, 1), (844, 1), (1022, 1), (2045, 1)]"
7616,7616,0.0,0.6656,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(4034, 1)]"
7617,7617,0.0,0.8915,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(231, 1), (755, 1), (885, 1), (1853, 1), (3649, 1), (4073, 1)]"
7618,7618,2.0,0.8841,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(96, 1), (787, 1), (998, 1), (4074, 1), (4075, 1)]"
7619,7619,2.0,0.6655,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(4076, 1)]"
7620,7620,1.0,0.7648,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(126, 1), (676, 1)]"
7621,7621,2.0,0.7764,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(4077, 1), (4078, 1)]"
7622,7622,0.0,0.9236,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(82, 1), (1168, 1), (1188, 1), (2222, 1), (4079, 1), (4080, 1), (4081, 1), (4082, 1)]"
7623,7623,2.0,0.8325,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(4076, 1), (4083, 1), (4084, 1)]"
7624,7624,2.0,0.9088,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(98, 1), (218, 1), (2437, 1), (3744, 1), (4085, 1), (4086, 1), (4087, 1)]"
7625,7625,0.0,0.9016,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(231, 1), (885, 1), (4086, 2), (4088, 1), (4089, 1)]"
7626,7626,0.0,0.5146,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(37, 2), (74, 1), (113, 1), (214, 1), (218, 1), (222, 1), (245, 1), (287, 1), (311, 1), (364, 1), (406, 1), (423, 1), (543, 1), (600, 1), (613, 1), (634, 1), (893, 1), (929, 1), (1109, 1), (1317, 1), (1511, 1), (1610, 1), (1677, 1), (1780, 1), (2032, 1), (2505, 1), (2777, 1), (3149, 1), (4090, 1), (4091, 1)]"
7627,7627,0.0,0.6941,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(36, 1), (202, 2), (203, 2), (305, 1), (326, 1), (400, 1), (1075, 1), (1115, 1), (1645, 1), (1908, 1), (4092, 1)]"
7628,7628,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7629,7629,0.0,0.6187,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(2045, 1)]"
7630,7630,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7631,7631,2.0,0.666,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(3863, 1)]"
7632,7632,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7633,7633,1.0,0.6663,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(3315, 1)]"
7634,7634,2.0,0.6664,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(2925, 1)]"
7635,7635,2.0,0.6656,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(2727, 1)]"
7636,7636,1.0,0.6666,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(3662, 1)]"
7637,7637,1.0,0.6665,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(3529, 1)]"
7638,7638,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7639,7639,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7640,7640,2.0,0.6661,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(3896, 1)]"
7641,7641,0.0,0.6666,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(3441, 1)]"
7642,7642,1.0,0.6657,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(2924, 1)]"
7643,7643,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7644,7644,2.0,0.6663,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(3663, 1)]"
7645,7645,2.0,0.6666,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(2902, 1)]"
7646,7646,2.0,0.666,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(501, 1)]"
7647,7647,2.0,0.666,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(3932, 1)]"
7648,7648,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7649,7649,2.0,0.9007,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(60, 1), (187, 1), (218, 1), (324, 1), (634, 1), (2038, 1), (4090, 1)]"
7650,7650,0.0,0.972,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(69, 1), (121, 1), (150, 1), (179, 1), (197, 1), (202, 2), (203, 1), (206, 1), (214, 1), (218, 1), (467, 1), (503, 1), (591, 1), (605, 1), (649, 1), (656, 1), (708, 1), (795, 1), (1062, 1), (1064, 1), (1076, 1), (1700, 1), (1780, 1), (2199, 1), (2837, 1), (3465, 1)]"
7651,7651,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7652,7652,0.0,0.6188,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(2045, 1)]"
7653,7653,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7654,7654,2.0,0.666,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(3863, 1)]"
7655,7655,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7656,7656,1.0,0.6663,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(3315, 1)]"
7657,7657,2.0,0.6664,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(2925, 1)]"
7658,7658,2.0,0.6656,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(2727, 1)]"
7659,7659,1.0,0.6666,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(3662, 1)]"
7660,7660,1.0,0.6665,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(3529, 1)]"
7661,7661,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7662,7662,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7663,7663,2.0,0.6661,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(3896, 1)]"
7664,7664,0.0,0.6666,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(3441, 1)]"
7665,7665,1.0,0.6657,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(2924, 1)]"
7666,7666,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7667,7667,2.0,0.6663,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(3663, 1)]"
7668,7668,2.0,0.6666,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(2902, 1)]"
7669,7669,2.0,0.666,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(501, 1)]"
7670,7670,2.0,0.666,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(3932, 1)]"
7671,7671,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7672,7672,0.0,0.7637,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(202, 1), (218, 1), (269, 1), (656, 1), (1800, 1), (2793, 1), (3283, 1)]"
7673,7673,2.0,0.8255,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(2, 1), (33, 1), (2576, 1)]"
7674,7674,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7675,7675,0.0,0.6187,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(2045, 1)]"
7676,7676,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7677,7677,2.0,0.666,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(3863, 1)]"
7678,7678,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7679,7679,1.0,0.6663,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(3315, 1)]"
7680,7680,2.0,0.6664,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(2925, 1)]"
7681,7681,2.0,0.6656,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(2727, 1)]"
7682,7682,1.0,0.6666,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(3662, 1)]"
7683,7683,1.0,0.6665,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(3529, 1)]"
7684,7684,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7685,7685,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7686,7686,2.0,0.6661,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(3896, 1)]"
7687,7687,0.0,0.6666,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(3441, 1)]"
7688,7688,1.0,0.6657,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(2924, 1)]"
7689,7689,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7690,7690,2.0,0.6663,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(3663, 1)]"
7691,7691,2.0,0.6666,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(2902, 1)]"
7692,7692,2.0,0.666,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(501, 1)]"
7693,7693,2.0,0.666,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(3932, 1)]"
7694,7694,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7695,7695,0.0,0.9161,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(37, 1), (100, 1), (213, 1), (287, 1), (692, 1), (1220, 1), (1240, 1), (1810, 1)]"
7696,7696,0.0,0.6554,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(268, 1)]"
7697,7697,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7698,7698,0.0,0.6187,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(2045, 1)]"
7699,7699,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7700,7700,2.0,0.666,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(3863, 1)]"
7701,7701,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7702,7702,1.0,0.6663,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(3315, 1)]"
7703,7703,2.0,0.6664,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(2925, 1)]"
7704,7704,2.0,0.6656,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(2727, 1)]"
7705,7705,1.0,0.6666,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(3662, 1)]"
7706,7706,1.0,0.6665,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(3529, 1)]"
7707,7707,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7708,7708,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7709,7709,2.0,0.6661,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(3896, 1)]"
7710,7710,0.0,0.6666,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(3441, 1)]"
7711,7711,1.0,0.6657,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(2924, 1)]"
7712,7712,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7713,7713,2.0,0.6663,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(3663, 1)]"
7714,7714,2.0,0.6666,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(2902, 1)]"
7715,7715,2.0,0.666,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(501, 1)]"
7716,7716,2.0,0.666,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(3932, 1)]"
7717,7717,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7718,7718,0.0,0.934,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(28, 1), (33, 1), (211, 1), (268, 1), (635, 1), (683, 1), (1259, 1), (1346, 1), (1685, 1), (4044, 1)]"
7719,7719,0.0,0.9217,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(87, 1), (213, 1), (245, 1), (324, 1), (697, 1), (1381, 1), (2127, 2)]"
7720,7720,0.0,0.792,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(37, 1), (118, 1), (169, 1), (808, 1), (1064, 1), (1587, 1), (1800, 1), (3524, 1)]"
7721,7721,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7722,7722,0.0,0.6187,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(2045, 1)]"
7723,7723,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7724,7724,1.0,0.666,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(2860, 1)]"
7725,7725,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7726,7726,1.0,0.6663,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(3315, 1)]"
7727,7727,2.0,0.6664,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(2925, 1)]"
7728,7728,2.0,0.6656,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(2727, 1)]"
7729,7729,1.0,0.6666,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(3662, 1)]"
7730,7730,1.0,0.6665,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(3529, 1)]"
7731,7731,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7732,7732,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7733,7733,2.0,0.6661,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(3896, 1)]"
7734,7734,0.0,0.6666,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(3441, 1)]"
7735,7735,1.0,0.6657,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(2924, 1)]"
7736,7736,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7737,7737,2.0,0.6663,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(3663, 1)]"
7738,7738,2.0,0.6666,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(2902, 1)]"
7739,7739,2.0,0.666,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(501, 1)]"
7740,7740,1.0,0.6666,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(3667, 1)]"
7741,7741,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7742,7742,0.0,0.9392,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(87, 1), (100, 1), (202, 3), (203, 2), (211, 1), (213, 1), (218, 1), (268, 1), (324, 2), (326, 1), (517, 1), (565, 1), (786, 1), (808, 1), (929, 1), (1064, 1), (1075, 1), (1103, 1), (1269, 1), (1417, 1), (1645, 1), (1671, 1), (2195, 1), (4093, 1), (4094, 1), (4095, 1), (4096, 1)]"
7743,7743,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7744,7744,0.0,0.6184,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(2045, 1)]"
7745,7745,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7746,7746,2.0,0.666,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(3863, 1)]"
7747,7747,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7748,7748,1.0,0.6663,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(3315, 1)]"
7749,7749,2.0,0.6664,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(2925, 1)]"
7750,7750,2.0,0.6656,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(2727, 1)]"
7751,7751,1.0,0.6666,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(3662, 1)]"
7752,7752,1.0,0.6665,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(3529, 1)]"
7753,7753,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7754,7754,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7755,7755,2.0,0.6661,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(3896, 1)]"
7756,7756,0.0,0.6666,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(3441, 1)]"
7757,7757,1.0,0.6657,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(2924, 1)]"
7758,7758,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7759,7759,2.0,0.6663,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(3663, 1)]"
7760,7760,2.0,0.6666,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(2902, 1)]"
7761,7761,2.0,0.666,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(501, 1)]"
7762,7762,1.0,0.6666,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(3667, 1)]"
7763,7763,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7764,7764,0.0,0.9659,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(69, 1), (91, 1), (202, 1), (279, 1), (324, 1), (476, 1), (536, 1), (537, 1), (600, 1), (726, 1), (808, 1), (910, 1), (1145, 1), (1240, 1), (1587, 1), (2099, 1), (2150, 1), (2442, 1), (4097, 1), (4098, 1)]"
7765,7765,0.0,0.9419,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(118, 1), (211, 1), (327, 1), (536, 1), (640, 1), (695, 1), (1050, 1), (1145, 1), (2793, 1), (3955, 1), (4099, 1)]"
7766,7766,2.0,0.8504,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(100, 1), (269, 1), (483, 1), (4100, 1)]"
7767,7767,2.0,0.9023,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(2, 1), (33, 1), (223, 1), (711, 1), (1449, 1), (2585, 1)]"
7768,7768,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7769,7769,0.0,0.6186,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(2045, 1)]"
7770,7770,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7771,7771,2.0,0.666,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(3863, 1)]"
7772,7772,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7773,7773,1.0,0.6663,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(3315, 1)]"
7774,7774,2.0,0.6664,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(2925, 1)]"
7775,7775,2.0,0.6656,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(2727, 1)]"
7776,7776,1.0,0.6666,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(3662, 1)]"
7777,7777,1.0,0.6665,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(3529, 1)]"
7778,7778,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7779,7779,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7780,7780,2.0,0.6661,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(3896, 1)]"
7781,7781,0.0,0.6666,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(3441, 1)]"
7782,7782,1.0,0.6657,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(2924, 1)]"
7783,7783,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7784,7784,2.0,0.6663,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(3663, 1)]"
7785,7785,2.0,0.6666,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(2902, 1)]"
7786,7786,2.0,0.666,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(501, 1)]"
7787,7787,1.0,0.6666,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(3667, 1)]"
7788,7788,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7789,7789,0.0,0.7679,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(202, 1), (1064, 1)]"
7790,7790,2.0,0.5114,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(268, 1), (4101, 1)]"
7791,7791,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7792,7792,0.0,0.7731,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(808, 1), (2999, 1)]"
7793,7793,0.0,0.8096,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(87, 1), (100, 1), (202, 1), (203, 1), (213, 1), (221, 1), (362, 1), (605, 1), (1075, 1), (1381, 1), (1645, 1)]"
7794,7794,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7795,7795,1.0,0.8322,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(20, 1), (844, 1), (1022, 1)]"
7796,7796,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7797,7797,1.0,0.666,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(2860, 1)]"
7798,7798,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7799,7799,1.0,0.6663,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(3315, 1)]"
7800,7800,2.0,0.6664,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(2925, 1)]"
7801,7801,2.0,0.6656,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(2727, 1)]"
7802,7802,1.0,0.6666,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(3662, 1)]"
7803,7803,1.0,0.6665,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(3529, 1)]"
7804,7804,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7805,7805,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7806,7806,2.0,0.6661,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(3896, 1)]"
7807,7807,0.0,0.6666,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(3441, 1)]"
7808,7808,1.0,0.6657,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(2924, 1)]"
7809,7809,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7810,7810,2.0,0.6663,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(3663, 1)]"
7811,7811,2.0,0.6666,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(2902, 1)]"
7812,7812,2.0,0.666,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(501, 1)]"
7813,7813,1.0,0.6666,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(3667, 1)]"
7814,7814,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
7815,7815,0.0,0.9356,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(91, 1), (100, 1), (214, 1), (221, 1), (269, 1), (324, 1), (536, 1), (605, 1), (1381, 1), (4102, 1)]"
