,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
14738,14738,0.0,0.7064,"link, full, check, bike, bio, profile, video, race, build, detail","[(46, 1), (88, 1), (122, 1), (209, 1), (268, 1), (333, 1), (626, 1), (1337, 1), (1707, 1), (3674, 1), (3675, 1), (3676, 1), (3677, 1), (3678, 1), (3679, 1)]"
14739,14739,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14740,14740,0.0,0.7441,"link, full, check, bike, bio, profile, video, race, build, detail","[(190, 1), (329, 1), (612, 1), (683, 1), (686, 1), (692, 1), (1816, 1), (3680, 1)]"
14741,14741,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14742,14742,0.0,0.6891,"link, full, check, bike, bio, profile, video, race, build, detail","[(88, 1), (112, 1), (223, 1), (612, 1), (627, 1), (2048, 1)]"
14743,14743,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14744,14744,2.0,0.7603,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(1296, 1), (1380, 1)]"
14745,14745,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14746,14746,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14747,14747,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14748,14748,0.0,0.6662,"link, full, check, bike, bio, profile, video, race, build, detail","[(604, 1)]"
14749,14749,0.0,0.4681,"link, full, check, bike, bio, profile, video, race, build, detail","[(164, 1), (550, 1), (1826, 1)]"
14750,14750,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14751,14751,1.0,0.7378,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(2, 1), (5, 1), (26, 1), (33, 1), (53, 1), (88, 1), (197, 1), (223, 1), (228, 1), (333, 1), (378, 1), (414, 1), (539, 2), (548, 2), (550, 1), (812, 1), (1085, 1), (1405, 1), (1533, 1), (1715, 1), (1826, 1), (3416, 1), (3681, 1), (3682, 1), (3683, 1)]"
14752,14752,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14753,14753,0.0,0.7749,"link, full, check, bike, bio, profile, video, race, build, detail","[(20, 1), (45, 1), (72, 1), (79, 1), (188, 1), (204, 1)]"
14754,14754,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14755,14755,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14756,14756,0.0,0.7655,"link, full, check, bike, bio, profile, video, race, build, detail","[(550, 1), (1826, 1)]"
14757,14757,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14758,14758,0.0,0.8329,"link, full, check, bike, bio, profile, video, race, build, detail","[(72, 1), (79, 1), (188, 1)]"
14759,14759,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14760,14760,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14761,14761,2.0,0.6615,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(2876, 1)]"
14762,14762,0.0,0.6843,"link, full, check, bike, bio, profile, video, race, build, detail","[(3285, 1), (3433, 1), (3684, 1)]"
14763,14763,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14764,14764,1.0,0.6666,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(296, 1)]"
14765,14765,2.0,0.6664,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(3685, 1)]"
14766,14766,2.0,0.6664,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(3686, 1)]"
14767,14767,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14768,14768,0.0,0.8677,"link, full, check, bike, bio, profile, video, race, build, detail","[(3, 1), (46, 1), (412, 1), (811, 1), (3154, 1), (3522, 1), (3687, 1)]"
14769,14769,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14770,14770,1.0,0.9717,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(26, 2), (36, 1), (88, 1), (165, 1), (203, 1), (382, 1), (506, 1), (966, 1), (973, 1), (982, 1), (1001, 1), (1039, 1), (1288, 1), (1783, 1), (2632, 1), (2745, 1), (3076, 1), (3114, 1), (3154, 2), (3197, 1), (3688, 1), (3689, 1), (3690, 1), (3691, 1), (3692, 1), (3693, 1), (3694, 1), (3695, 1), (3696, 1), (3697, 1), (3698, 1)]"
14771,14771,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14772,14772,0.0,0.5587,"link, full, check, bike, bio, profile, video, race, build, detail","[(26, 1), (223, 1), (258, 1), (407, 1), (423, 2), (424, 1), (463, 1), (598, 1), (637, 1), (811, 1), (1288, 1), (1433, 1), (2296, 1), (2775, 1), (2986, 1), (3522, 1), (3528, 1), (3542, 1), (3699, 2), (3700, 1), (3701, 1), (3702, 1), (3703, 1)]"
14773,14773,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14774,14774,1.0,0.6481,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(13, 1), (26, 1), (33, 1), (173, 1), (178, 1), (205, 1), (209, 1), (216, 1), (223, 1), (236, 1), (379, 1), (397, 1), (414, 1), (423, 1), (443, 1), (568, 1), (625, 1), (642, 1), (720, 1), (721, 1), (759, 1), (816, 1), (820, 1), (967, 1), (1011, 1), (1064, 1), (1190, 1), (1468, 1), (1643, 1), (1824, 2), (1964, 1), (2129, 1), (2436, 1), (3153, 1), (3360, 2), (3704, 1), (3705, 1), (3706, 1), (3707, 1), (3708, 1), (3709, 1), (3710, 1)]"
14775,14775,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14776,14776,2.0,0.8238,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(128, 1), (165, 1), (463, 1)]"
14777,14777,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14778,14778,1.0,0.7032,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(17, 1), (35, 1), (37, 1), (75, 1), (190, 1), (443, 1), (1986, 1), (3276, 1), (3711, 1)]"
14779,14779,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14780,14780,1.0,0.6396,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(399, 1)]"
14781,14781,0.0,0.4783,"link, full, check, bike, bio, profile, video, race, build, detail","[(18, 1), (88, 1), (89, 1), (2593, 1)]"
14782,14782,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14783,14783,0.0,0.9483,"link, full, check, bike, bio, profile, video, race, build, detail","[(20, 1), (23, 1), (72, 1), (79, 1), (89, 1), (154, 1), (234, 1), (493, 1), (867, 1), (939, 1), (1418, 1), (2596, 1), (2797, 1), (3433, 1), (3712, 1)]"
14784,14784,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14785,14785,2.0,0.6645,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(3713, 1)]"
14786,14786,2.0,0.6664,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(3686, 1)]"
14787,14787,0.0,0.5218,"link, full, check, bike, bio, profile, video, race, build, detail","[(427, 1), (484, 1), (3673, 1)]"
14788,14788,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14789,14789,1.0,0.8456,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(13, 1), (46, 1), (303, 1), (363, 1), (427, 1), (506, 1), (806, 1), (812, 1), (1716, 1), (2356, 1), (2876, 1), (3280, 1), (3714, 1)]"
14790,14790,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14791,14791,2.0,0.8644,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(427, 1), (1011, 1), (1061, 1), (3715, 1), (3716, 1)]"
14792,14792,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14793,14793,0.0,0.8663,"link, full, check, bike, bio, profile, video, race, build, detail","[(20, 1), (72, 1), (79, 1), (188, 1)]"
14794,14794,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14795,14795,2.0,0.6645,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(1380, 1)]"
14796,14796,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14797,14797,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14798,14798,2.0,0.6666,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(3661, 1)]"
14799,14799,1.0,0.6663,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(466, 1)]"
14800,14800,1.0,0.6657,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(1687, 1)]"
14801,14801,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14802,14802,2.0,0.6624,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(3676, 1)]"
14803,14803,0.0,0.4544,"link, full, check, bike, bio, profile, video, race, build, detail","[(83, 1), (108, 1), (216, 1), (816, 1), (1019, 1)]"
14804,14804,2.0,0.8621,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(2985, 1), (3146, 1), (3717, 1), (3718, 1)]"
14805,14805,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14806,14806,1.0,0.5449,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(160, 1), (423, 1), (1373, 1), (3719, 1)]"
14807,14807,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14808,14808,2.0,0.7058,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(18, 2), (45, 1), (96, 1), (116, 1), (124, 1), (131, 1), (428, 1), (743, 1), (1965, 1), (2015, 1), (2388, 1), (2654, 1), (2667, 1), (2738, 1), (2807, 1), (2851, 1), (3535, 1), (3720, 1), (3721, 1), (3722, 1), (3723, 1), (3724, 1), (3725, 1), (3726, 1), (3727, 1)]"
14809,14809,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14810,14810,0.0,0.9043,"link, full, check, bike, bio, profile, video, race, build, detail","[(20, 1), (72, 1), (79, 1), (89, 1), (188, 1), (423, 1)]"
14811,14811,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14812,14812,2.0,0.7617,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(11, 1), (2962, 1)]"
14813,14813,0.0,0.7776,"link, full, check, bike, bio, profile, video, race, build, detail","[(1090, 1), (3728, 1)]"
14814,14814,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14815,14815,1.0,0.552,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(19, 1), (26, 2), (86, 1), (98, 1), (209, 1), (307, 1), (393, 1), (409, 1), (462, 1), (527, 1), (606, 1), (759, 1), (817, 1), (1011, 1), (1468, 1), (1635, 1), (2453, 1), (2925, 1), (3178, 1), (3729, 1)]"
14816,14816,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14817,14817,2.0,0.6692,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(36, 1), (68, 1), (88, 1), (102, 1), (122, 1), (136, 2), (162, 1), (177, 1), (197, 1), (220, 1), (223, 2), (233, 1), (237, 1), (258, 1), (271, 1), (312, 1), (338, 1), (350, 1), (382, 1), (436, 1), (444, 2), (505, 1), (568, 1), (637, 1), (641, 1), (759, 1), (784, 1), (812, 1), (824, 1), (837, 1), (964, 1), (966, 1), (1026, 1), (1194, 2), (1209, 1), (1442, 1), (1833, 2), (1870, 2), (2081, 1), (2139, 1), (2238, 1), (2339, 1), (2600, 1), (2654, 1), (2759, 1), (2762, 1), (2809, 1), (2857, 1), (2922, 1), (3207, 1), (3730, 1), (3731, 1), (3732, 1), (3733, 1), (3734, 1), (3735, 1), (3736, 1), (3737, 1), (3738, 1), (3739, 1), (3740, 1), (3741, 1), (3742, 1), (3743, 1), (3744, 1), (3745, 1), (3746, 1), (3747, 1)]"
14818,14818,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14819,14819,1.0,0.7922,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(36, 1), (162, 1), (226, 1), (262, 1), (575, 1), (600, 1), (605, 1), (901, 1), (1420, 1), (1716, 1), (2008, 1), (2278, 1), (2297, 1), (2330, 2), (2390, 1), (2759, 1), (3016, 1), (3316, 1), (3675, 1), (3739, 1), (3748, 1), (3749, 2), (3750, 1), (3751, 1), (3752, 1)]"
14820,14820,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14821,14821,2.0,0.8856,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(11, 1), (85, 1), (86, 1), (223, 1), (1639, 1), (2046, 1), (2095, 1), (2361, 1), (3753, 1), (3754, 1)]"
14822,14822,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14823,14823,2.0,0.8239,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(128, 1), (165, 1), (463, 1)]"
14824,14824,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14825,14825,2.0,0.6659,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(3755, 1)]"
14826,14826,1.0,0.774,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(14, 1), (2997, 1)]"
14827,14827,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14828,14828,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14829,14829,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14830,14830,2.0,0.6286,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(28, 1), (31, 1), (46, 1), (465, 1), (2420, 1), (3756, 1), (3757, 1)]"
14831,14831,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14832,14832,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14833,14833,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14834,14834,0.0,0.702,"link, full, check, bike, bio, profile, video, race, build, detail","[(589, 1), (1050, 1)]"
14835,14835,1.0,0.658,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(1104, 1)]"
14836,14836,2.0,0.8832,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(344, 1), (363, 1), (618, 1), (1188, 1), (3758, 1), (3759, 1)]"
14837,14837,1.0,0.7753,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(840, 1), (1691, 1)]"
14838,14838,0.0,0.7097,"link, full, check, bike, bio, profile, video, race, build, detail","[(36, 1), (516, 1), (3140, 1), (3760, 1)]"
14839,14839,2.0,0.8328,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(620, 1), (3761, 1), (3762, 1)]"
14840,14840,2.0,0.6659,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(3761, 1)]"
14841,14841,2.0,0.7775,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(622, 1), (3761, 1)]"
14842,14842,2.0,0.8271,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(187, 1), (612, 1), (2596, 1)]"
14843,14843,2.0,0.6645,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(3763, 1)]"
14844,14844,2.0,0.666,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(1851, 1)]"
14845,14845,0.0,0.4477,"link, full, check, bike, bio, profile, video, race, build, detail","[(1851, 1), (2880, 1)]"
14846,14846,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14847,14847,2.0,0.6645,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(3764, 1)]"
14848,14848,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14849,14849,0.0,0.7776,"link, full, check, bike, bio, profile, video, race, build, detail","[(255, 1), (1896, 1)]"
14850,14850,0.0,0.7769,"link, full, check, bike, bio, profile, video, race, build, detail","[(1321, 1), (1899, 1)]"
14851,14851,2.0,0.5882,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(451, 1), (741, 1), (3761, 1)]"
14852,14852,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14853,14853,2.0,0.6665,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(830, 1)]"
14854,14854,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14855,14855,1.0,0.9,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(2, 1), (236, 1), (660, 2), (1081, 1), (2596, 1), (3744, 1)]"
14856,14856,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14857,14857,1.0,0.8799,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(73, 1), (228, 1), (2895, 1), (3389, 1), (3513, 1)]"
14858,14858,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14859,14859,1.0,0.9571,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(53, 1), (145, 1), (154, 1), (190, 1), (211, 1), (264, 1), (409, 1), (459, 1), (550, 2), (2158, 1), (3389, 1), (3765, 1), (3766, 1), (3767, 1), (3768, 1)]"
14860,14860,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14861,14861,0.0,0.8663,"link, full, check, bike, bio, profile, video, race, build, detail","[(20, 1), (72, 1), (79, 1), (188, 1)]"
14862,14862,2.0,0.6628,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(3512, 1)]"
14863,14863,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14864,14864,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14865,14865,0.0,0.8645,"link, full, check, bike, bio, profile, video, race, build, detail","[(20, 1), (88, 1), (89, 1), (2082, 1)]"
14866,14866,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14867,14867,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14868,14868,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14869,14869,2.0,0.6628,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(3512, 1)]"
14870,14870,0.0,0.7776,"link, full, check, bike, bio, profile, video, race, build, detail","[(1090, 1), (3728, 1)]"
14871,14871,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14872,14872,2.0,0.9065,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(24, 1), (36, 1), (85, 2), (86, 1), (131, 1), (201, 1), (223, 2), (224, 1), (233, 1), (307, 1), (598, 1), (605, 1), (781, 1), (790, 1), (982, 1), (1011, 1), (1104, 1), (1488, 1), (2099, 1), (2100, 1), (2573, 1), (2690, 1), (2754, 1), (3453, 1), (3769, 1), (3770, 2), (3771, 1), (3772, 1), (3773, 1), (3774, 1), (3775, 1)]"
14873,14873,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14874,14874,1.0,0.7389,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(98, 1), (201, 2), (264, 1), (312, 1), (455, 1), (490, 1), (570, 1), (856, 1), (933, 1), (1098, 1), (2703, 1), (2718, 1), (2839, 1), (3222, 1), (3249, 2), (3776, 1), (3777, 1), (3778, 1), (3779, 1), (3780, 1), (3781, 1), (3782, 1), (3783, 1), (3784, 1)]"
14875,14875,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14876,14876,1.0,0.576,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(24, 1), (26, 1), (45, 1), (46, 3), (85, 1), (209, 2), (216, 2), (223, 1), (226, 1), (264, 2), (271, 2), (310, 1), (338, 1), (366, 1), (427, 1), (1044, 1), (1064, 1), (1105, 1), (1209, 1), (1536, 1), (1623, 1), (1624, 1), (1784, 1), (1809, 1), (1922, 1), (1964, 1), (2301, 1), (2372, 1), (2594, 1), (2622, 1), (2948, 1), (3114, 1), (3364, 1), (3528, 1), (3720, 1), (3785, 1), (3786, 1), (3787, 1), (3788, 1), (3789, 1), (3790, 1), (3791, 1), (3792, 1), (3793, 1), (3794, 1)]"
14877,14877,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14878,14878,2.0,0.499,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(36, 1), (37, 1), (45, 1), (55, 1), (85, 1), (86, 2), (136, 1), (148, 1), (173, 1), (223, 1), (225, 1), (226, 1), (250, 1), (307, 2), (308, 1), (313, 1), (329, 1), (338, 1), (399, 1), (423, 1), (491, 1), (521, 1), (594, 1), (598, 1), (601, 1), (649, 1), (671, 2), (717, 1), (721, 1), (725, 1), (756, 1), (1011, 1), (1036, 1), (1189, 1), (1200, 1), (1315, 1), (1337, 1), (1469, 1), (1486, 2), (1520, 1), (1784, 1), (1959, 1), (2635, 1), (2784, 1), (2866, 1), (3114, 1), (3795, 1), (3796, 1), (3797, 1), (3798, 1), (3799, 1), (3800, 1), (3801, 1), (3802, 1), (3803, 1), (3804, 1), (3805, 1)]"
14879,14879,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14880,14880,2.0,0.8238,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(128, 1), (165, 1), (463, 1)]"
14881,14881,2.0,0.6387,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(264, 1), (536, 1), (2996, 1)]"
14882,14882,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14883,14883,2.0,0.6647,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(280, 1)]"
14884,14884,1.0,0.6619,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(822, 1)]"
14885,14885,2.0,0.5707,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(45, 1), (732, 1), (1233, 1), (3450, 1), (3806, 1)]"
14886,14886,2.0,0.6645,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(3807, 1)]"
14887,14887,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14888,14888,2.0,0.6651,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(2043, 1)]"
14889,14889,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14890,14890,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14891,14891,0.0,0.8305,"link, full, check, bike, bio, profile, video, race, build, detail","[(89, 1), (785, 1), (3808, 1)]"
14892,14892,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14893,14893,1.0,0.527,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(73, 1), (88, 1), (91, 1), (122, 2), (452, 1), (492, 1)]"
14894,14894,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14895,14895,0.0,0.7687,"link, full, check, bike, bio, profile, video, race, build, detail","[(673, 1), (785, 1)]"
14896,14896,1.0,0.7775,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(370, 1), (2564, 1)]"
14897,14897,0.0,0.6659,"link, full, check, bike, bio, profile, video, race, build, detail","[(757, 1)]"
14898,14898,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14899,14899,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14900,14900,0.0,0.4971,"link, full, check, bike, bio, profile, video, race, build, detail","[(181, 1), (3329, 1)]"
14901,14901,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14902,14902,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14903,14903,0.0,0.4479,"link, full, check, bike, bio, profile, video, race, build, detail","[(164, 1), (3329, 1)]"
14904,14904,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14905,14905,0.0,0.7763,"link, full, check, bike, bio, profile, video, race, build, detail","[(79, 1), (91, 1)]"
14906,14906,0.0,0.8305,"link, full, check, bike, bio, profile, video, race, build, detail","[(89, 1), (785, 1), (3808, 1)]"
14907,14907,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14908,14908,0.0,0.846,"link, full, check, bike, bio, profile, video, race, build, detail","[(73, 1), (88, 1), (91, 1), (122, 2)]"
14909,14909,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14910,14910,0.0,0.7687,"link, full, check, bike, bio, profile, video, race, build, detail","[(673, 1), (785, 1)]"
14911,14911,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14912,14912,0.0,0.657,"link, full, check, bike, bio, profile, video, race, build, detail","[(157, 1)]"
14913,14913,0.0,0.6665,"link, full, check, bike, bio, profile, video, race, build, detail","[(3329, 1)]"
14914,14914,2.0,0.6642,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(1031, 1)]"
14915,14915,1.0,0.6658,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(370, 1)]"
14916,14916,1.0,0.663,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(182, 1)]"
14917,14917,2.0,0.5061,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(932, 1), (3433, 1)]"
14918,14918,1.0,0.6658,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(370, 1)]"
14919,14919,2.0,0.6651,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(2043, 1)]"
14920,14920,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14921,14921,0.0,0.7763,"link, full, check, bike, bio, profile, video, race, build, detail","[(79, 1), (91, 1)]"
14922,14922,0.0,0.7776,"link, full, check, bike, bio, profile, video, race, build, detail","[(1090, 1), (3728, 1)]"
14923,14923,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
14924,14924,0.0,0.8088,"link, full, check, bike, bio, profile, video, race, build, detail","[(209, 1), (223, 1), (3809, 1)]"
14925,14925,1.0,0.654,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(26, 1), (53, 1), (85, 1), (88, 1), (89, 1), (112, 1), (121, 1), (122, 4), (136, 1), (168, 1), (216, 2), (220, 1), (299, 1), (570, 1), (578, 1), (600, 1), (759, 1), (781, 1), (785, 1), (812, 1), (837, 1), (856, 1), (973, 1), (987, 1), (1001, 1), (1015, 1), (1098, 1), (1103, 1), (1545, 1), (1621, 1), (2436, 1), (2834, 1), (3114, 1), (3810, 1), (3811, 1), (3812, 1), (3813, 1), (3814, 1), (3815, 1), (3816, 1), (3817, 1), (3818, 1), (3819, 1)]"
14926,14926,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
